index,date,shortcode,type,url,images,first_file,caption_excerpt,status,error
265,2019-01-27,BtIxQQugMdr,post,https://www.instagram.com/aaw_sg/p/BtIxQQugMdr/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BtIxQQugMdr_01_17ffb5d8ef.jpg,"94 likes, 0 comments - aaw_sg，January 27, 2019 : ""Project Canary, the power of isobaric woofer with accuracy of electrostatic tweeter #customcable #symphonym #nullaudio #inear #ine",downloaded,
266,2019-01-24,BtBQzBJAspK,post,https://www.instagram.com/aaw_sg/p/BtBQzBJAspK/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BtBQzBJAspK_01_f313188308.jpg,"94 likes, 2 comments - aaw_sg，January 24, 2019 : ""Custom wood case for Canary! #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #adv",downloaded,
267,2019-01-19,Bsz7HbmgfJ_,post,https://www.instagram.com/aaw_sg/p/Bsz7HbmgfJ_/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bsz7HbmgfJ__01_5a3cbd0f50.jpg,"91 likes, 0 comments - aaw_sg，January 19, 2019 : ""First ever ASH custom owner getting his ear probed;) #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #proaud",downloaded,
268,2019-01-19,BszlrJdAygX,post,https://www.instagram.com/aaw_sg/p/BszlrJdAygX/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BszlrJdAygX_01_8ba9ca024e.jpg,"104 likes, 2 comments - aaw_sg，January 18, 2019 : ""Getting the afternoon started #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #proaudio #headfi #earphones ",downloaded,
269,2019-01-17,BsvkLrRBrMc,post,https://www.instagram.com/aaw_sg/p/BsvkLrRBrMc/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BsvkLrRBrMc_01_eda85b819f.jpg,"101 likes, 0 comments - aaw_sg，January 17, 2019 : ""We have teamed up with Zeppelin & Co. to host an exclusive audition event this Saturday, 19th Jan 2019, 2pm to 5pm. Drop by to he",downloaded,
270,2019-01-17,BsuHXVqhSE6,post,https://www.instagram.com/aaw_sg/p/BsuHXVqhSE6/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BsuHXVqhSE6_01_4d03ba059e.jpg,"149 likes, 0 comments - aaw_sg，January 16, 2019 : ""Canary is coming, stay tuned for audition event this weekend #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafte",downloaded,
271,2018-12-16,BrcCcBAgDIH,post,https://www.instagram.com/aaw_sg/p/BrcCcBAgDIH/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BrcCcBAgDIH_01_063030bc66.jpg,"61 likes, 0 comments - aaw_sg，December 15, 2018 : ""Interview with Fuji TV Network is happening at Potafes #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #pro",downloaded,
272,2018-12-16,BrbsmsQADy4,post,https://www.instagram.com/aaw_sg/p/BrbsmsQADy4/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BrbsmsQADy4_01_99292f8c42.jpg,"90 likes, 0 comments - aaw_sg，December 15, 2018 : ""Nightingale Planar Magnetic IEM now on display at Tokyo Portable Audio Festival 2018!#customcable #symphonym #nullaudio #inear #i",downloaded,
273,2018-12-15,BrZgInbgSRA,post,https://www.instagram.com/aaw_sg/p/BrZgInbgSRA/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BrZgInbgSRA_01_703bf384d2.jpg,"126 likes, 0 comments - aaw_sg，December 14, 2018 : ""Demo the all new ASH 7 driver hybrid at the Portable Audio Festival Tokyo 2018 #customcable #symphonym #nullaudio #inear #inearm",downloaded,
274,2018-12-15,BrZTmFUALq2,post,https://www.instagram.com/aaw_sg/p/BrZTmFUALq2/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BrZTmFUALq2_01_c80edb7467.jpg,"143 likes, 0 comments - aaw_sg，December 14, 2018 : ""AXH Holiday Edition exclusive at Potafes 2018 in Tokyo, booth B1-68. #customcable #symphonym #nullaudio #inear #inearmonitors #h",downloaded,
275,2018-12-13,BrUOlNrgXFH,post,https://www.instagram.com/aaw_sg/p/BrUOlNrgXFH/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BrUOlNrgXFH_01_392ad3423c.jpg,"116 likes, 0 comments - aaw_sg，December 12, 2018 : ""The End Game is coming, exclusive audition of the Canary at Potafes Tokyo 2018 #customcable #symphonym #nullaudio #inear #inearm",downloaded,
276,2018-12-01,Bq1-Nr4ghDG,post,https://www.instagram.com/aaw_sg/p/Bq1-Nr4ghDG/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bq1-Nr4ghDG_01_d82ddc776c.jpg,"79 likes, 1 comments - aaw_sg，December 1, 2018 : ""The ONE the ONLY the POLA #electrostatic #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ci",downloaded,
277,2018-11-24,Bqjs7IPgw1H,post,https://www.instagram.com/aaw_sg/p/Bqjs7IPgw1H/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bqjs7IPgw1H_01_9fa51f1a54.jpg,"128 likes, 0 comments - aaw_sg，November 24, 2018 : ""New design on display at HongKong Digital Entertainment Show #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #ea",downloaded,
278,2018-11-24,BqixEtkgAFU,post,https://www.instagram.com/aaw_sg/p/BqixEtkgAFU/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BqixEtkgAFU_01_909b3a54b2.jpg,"73 likes, 3 comments - aaw_sg，November 23, 2018 : ""Another new look #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #advancedacoust",downloaded,
279,2018-11-22,Bqeypn5g8d3,post,https://www.instagram.com/aaw_sg/p/Bqeypn5g8d3/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bqeypn5g8d3_01_6bba95edd7.jpg,"139 likes, 0 comments - aaw_sg，November 22, 2018 : ""See our new designs up close at the HongKong Digital Entertainment Show 2018 tomorrow. Pretty sure one Accessport died for this;",downloaded,
280,2018-11-14,BqK8VMCAbtg,post,https://www.instagram.com/aaw_sg/p/BqK8VMCAbtg/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BqK8VMCAbtg_01_d7e627e5f5.jpg,"93 likes, 0 comments - aaw_sg，November 14, 2018 : ""#inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #advancedacousticwerkes #onstage",downloaded,
281,2018-11-12,BqFGGWYAuTT,post,https://www.instagram.com/aaw_sg/p/BqFGGWYAuTT/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BqFGGWYAuTT_01_e271db40a9.jpg,"113 likes, 5 comments - aaw_sg，November 12, 2018 : ""Nightingale, matched with newly designed OCC stock copper cable, coming to Hong Kong next. #inear #inearmonitors #handcrafted #p",downloaded,
282,2018-11-11,BqCufwQAGOA,post,https://www.instagram.com/aaw_sg/p/BqCufwQAGOA/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BqCufwQAGOA_01_4943bc2d78.jpg,"85 likes, 1 comments - aaw_sg，November 11, 2018 : ""Guess what is the best selling carry case for portable rig at e-earphone Akihabara? Now ships with your AAW IEM. #inear #inearmon",downloaded,
283,2018-11-05,BpyK06-g9pP,post,https://www.instagram.com/aaw_sg/p/BpyK06-g9pP/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BpyK06-g9pP_01_313214f1a5.jpg,"122 likes, 0 comments - aaw_sg，November 4, 2018 : ""Can Jam Shanghai is a wrap, next stop, Japan #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophil",downloaded,
284,2018-11-03,BptwzPigyxI,post,https://www.instagram.com/aaw_sg/p/BptwzPigyxI/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BptwzPigyxI_01_a054e33203.jpg,"98 likes, 1 comments - aaw_sg，November 3, 2018 : ""Featuring industry first and only 15mm planar magnetic driver, Nightingale brings you the rich fidelity and finesse in detail excl",downloaded,
285,2018-11-03,BptjKTIgJtn,post,https://www.instagram.com/aaw_sg/p/BptjKTIgJtn/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BptjKTIgJtn_01_4a88e63c69.jpg,"158 likes, 1 comments - aaw_sg，November 3, 2018 : ""POLA final form, on display at Can Jam Shanghai #electrostatic #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #e",downloaded,
286,2018-11-01,BpoyqkNgA-7,post,https://www.instagram.com/aaw_sg/p/BpoyqkNgA-7/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BpoyqkNgA-7_01_3959685f28.jpg,"105 likes, 0 comments - aaw_sg，November 1, 2018 : ""#planarmagnetic #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #advancedacousti",downloaded,
287,2018-09-26,BoLfj4cDUri,post,https://www.instagram.com/aaw_sg/p/BoLfj4cDUri/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BoLfj4cDUri_01_7f4a7188f9.jpg,"162 likes, 2 comments - aaw_sg，September 25, 2018 : ""Mirror mirror on the wall #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #adv",downloaded,
288,2018-08-20,BmsxKr-Dgzd,post,https://www.instagram.com/aaw_sg/p/BmsxKr-Dgzd/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BmsxKr-Dgzd_01_97e343bdb8.jpg,"108 likes, 1 comments - aaw_sg，August 20, 2018 : ""Cherry Blossom #inear #inearmonitors#handcrafted #proaudio #headfi #earphones#earphone #audiophile #ciem #iem#advancedacousticwerk",downloaded,
289,2018-08-16,Bmh-DTiDn6b,post,https://www.instagram.com/aaw_sg/p/Bmh-DTiDn6b/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bmh-DTiDn6b_01_e8bcc41424.jpg,"113 likes, 0 comments - aaw_sg，August 16, 2018 : ""Dracarys #inear #inearmonitors#handcrafted #proaudio #headfi #earphones#earphone #audiophile #ciem #iem#advancedacousticwerkes #on",downloaded,
290,2018-07-15,BlP15fNDVks,post,https://www.instagram.com/aaw_sg/p/BlP15fNDVks/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BlP15fNDVks_01_6dc4dbbed3.jpg,"83 likes, 2 comments - aaw_sg，July 15, 2018 : ""Potafes 2018 is a wrap! We demonstrated two new model samples at t the show and the feedback has been stellar! Stay tuned for more up",downloaded,
291,2018-07-14,BlMqVMFjQAG,post,https://www.instagram.com/aaw_sg/p/BlMqVMFjQAG/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BlMqVMFjQAG_01_306ea5a1b2.jpg,"56 likes, 1 comments - aaw_sg，July 13, 2018 : ""Visit us at Portafesu Tokyo and grab your goodie bags:)"". ",downloaded,
292,2018-07-10,BlDNsbcDM5a,post,https://www.instagram.com/aaw_sg/p/BlDNsbcDM5a/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BlDNsbcDM5a_01_094e47ee38.jpg,"71 likes, 1 comments - aaw_sg，July 10, 2018 : ""See you in Tokyo:)"". ",downloaded,
293,2018-06-30,Bkp5rYZD0c-,post,https://www.instagram.com/aaw_sg/p/Bkp5rYZD0c-/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bkp5rYZD0c-_01_73bf70124d.jpg,"137 likes, 2 comments - aaw_sg，June 30, 2018 : ""Pearl bliss #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #advancedacousticwerkes",downloaded,
294,2018-06-28,BkjYs7YD24M,post,https://www.instagram.com/aaw_sg/p/BkjYs7YD24M/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BkjYs7YD24M_01_19953baef8.jpg,"88 likes, 0 comments - aaw_sg，June 27, 2018 : ""Carbon bliss #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile"". ",downloaded,
295,2018-06-23,BkWwppIDJMB,post,https://www.instagram.com/aaw_sg/p/BkWwppIDJMB/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BkWwppIDJMB_01_6a0acd96c5.jpg,"86 likes, 1 comments - aaw_sg，June 22, 2018 : ""#Repost @schezade Try our fav model at Schezade Korea! ・・・ AAW 유니버셜 이어폰 ‘A3H’ - @AAW #이어폰 #인이어 #인이어모니터 #유니버셜 #셰에라자드"". ",downloaded,
296,2018-06-19,BkMi1EUjVLe,post,https://www.instagram.com/aaw_sg/p/BkMi1EUjVLe/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BkMi1EUjVLe_01_7bc548876a.jpg,"125 likes, 3 comments - aaw_sg，June 18, 2018 : ""W900 Universal Fit, bespoke design #advancedacousticwerkes #ciem #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #ea",downloaded,
297,2018-06-16,BkFCHisjf3c,post,https://www.instagram.com/aaw_sg/p/BkFCHisjf3c/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BkFCHisjf3c_01_1699b77ab1.jpg,"127 likes, 4 comments - aaw_sg，June 16, 2018 : ""Steampunk’ed #advancedacousticwerkes #inears #inearmonitors #ciem #handcrafted #audiophile #proaudio"". ",downloaded,
298,2018-06-11,Bj3z0F-jEkc,post,https://www.instagram.com/aaw_sg/p/Bj3z0F-jEkc/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bj3z0F-jEkc_01_23a1f56bc1.jpg,"113 likes, 2 comments - aaw_sg，June 10, 2018 : ""Ever classic gold on black&red #advancedacousticwerkes #handcrafted #inears #inearmonitors #audiophile #ciem #hifi #highfidelity #pr",downloaded,
299,2018-06-10,Bj1OY7zjXu7,post,https://www.instagram.com/aaw_sg/p/Bj1OY7zjXu7/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bj1OY7zjXu7_01_c14235c952.jpg,"109 likes, 2 comments - aaw_sg，June 9, 2018 : ""Distinctive left and right ear shapes. This is the beauty of custom fit IEM, bespoke design and fit adhering to your inner ear cavity",downloaded,
300,2018-06-09,Bjy3qA1Dqes,post,https://www.instagram.com/aaw_sg/p/Bjy3qA1Dqes/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bjy3qA1Dqes_01_9458845f4c.jpg,"116 likes, 1 comments - aaw_sg，June 9, 2018 : ""Ready to rock #ciem #inears #inearmonitors #audiophile #proaudio #advancedacousticwerkes"". ",downloaded,
301,2018-05-08,Big2_VdjZZp,post,https://www.instagram.com/aaw_sg/p/Big2_VdjZZp/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Big2_VdjZZp_01_6fa86b4490.jpg,"112 likes, 3 comments - aaw_sg，May 8, 2018 : ""AAW’s advanced prototype of the world’s most compact planar magnetic IEM is now available for audition at @jabensg from 9th to 16th of",downloaded,
302,2018-05-03,BiTscI2jgVM,post,https://www.instagram.com/aaw_sg/p/BiTscI2jgVM/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BiTscI2jgVM_01_a37b36a82b.jpg,"132 likes, 4 comments - aaw_sg，May 3, 2018 : ""A2H Universal In-ear Monitor, now available #advancedacousticwerkes #inear #inearmonitors #audiophile #handcraft #proaudio"". ",downloaded,
303,2018-05-01,BiOXDpIjXHq,post,https://www.instagram.com/aaw_sg/p/BiOXDpIjXHq/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BiOXDpIjXHq_01_c6ba6a7205.jpg,"117 likes, 0 comments - aaw_sg，April 30, 2018 : ""A3H Universal IEM, available now #iem #uiem #advancedacousticwerkes #inear #inears #inearmonitors #audiophile #proaudio"". ",downloaded,
304,2018-04-22,Bh3UEzHjvab,post,https://www.instagram.com/aaw_sg/p/Bh3UEzHjvab/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bh3UEzHjvab_01_1b48c6fd26.jpg,"102 likes, 0 comments - aaw_sg，April 22, 2018 : ""Fiery Swirl #advancedacousticwerkes #ciem #custominears #inear #audiophile"". ",downloaded,
305,2018-04-20,Bhx8uB2DxAx,post,https://www.instagram.com/aaw_sg/p/Bhx8uB2DxAx/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\Bhx8uB2DxAx_01_ee5d892bfa.jpg,"92 likes, 2 comments - aaw_sg，April 19, 2018 : ""On fire #ciem #inearmonitors #advancedacousticwerkes #custominears"". ",downloaded,
306,2018-04-10,BhZbL4Bgx-n,post,https://www.instagram.com/aaw_sg/p/BhZbL4Bgx-n/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhZbL4Bgx-n_01_980e3bfa15.jpg,"101 likes, 0 comments - aaw_sg，April 10, 2018 : ""Teaser W900 complemented by its new stock cable, amazing synergy and coherence #advancedacousticwerkes #ciem #inearmonitors #custom",downloaded,
307,2018-04-09,BhVcUqPgGsu,post,https://www.instagram.com/aaw_sg/p/BhVcUqPgGsu/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhVcUqPgGsu_01_d902b703ee.jpg,"98 likes, 0 comments - aaw_sg，April 8, 2018 : ""Subtle black glitter W900 9 driver custom in-ear monitor #advancedacousticwerkes #custominears"". ",downloaded,
308,2018-04-08,BhTyUvognoC,post,https://www.instagram.com/aaw_sg/p/BhTyUvognoC/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhTyUvognoC_01_70021bf293.jpg,"117 likes, 4 comments - aaw_sg，April 8, 2018 : ""Gold nuggets #advancedacousticwerkes #custominears"". ",downloaded,
309,2018-04-07,BhQHl0ugDfy,post,https://www.instagram.com/aaw_sg/p/BhQHl0ugDfy/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhQHl0ugDfy_01_c09a7ffccc.jpg,"103 likes, 0 comments - aaw_sg，April 6, 2018 : ""Special pearl chipped faceplate design universal in-ear monitor, our full line-up will be available in universal form soon!#advanced",downloaded,
310,2018-04-06,BhNvCMwAUNR,post,https://www.instagram.com/aaw_sg/p/BhNvCMwAUNR/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhNvCMwAUNR_01_9753cb1163.jpg,"74 likes, 2 comments - aaw_sg，April 5, 2018 : ""Straight out of the lumber mill #advancedacousticwerkes #custominears"". ",downloaded,
311,2018-04-05,BhMVAlcArqT,post,https://www.instagram.com/aaw_sg/p/BhMVAlcArqT/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhMVAlcArqT_01_f3f7ab7ab2.jpg,"97 likes, 1 comments - aaw_sg，April 5, 2018 : ""Artisan touch faceplate with clear shell #advancedacousticwerkes #custominears"". ",downloaded,
312,2018-04-04,BhJZT8Mg3Ua,post,https://www.instagram.com/aaw_sg/p/BhJZT8Mg3Ua/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BhJZT8Mg3Ua_01_be8d5c7d67.jpg,"137 likes, 1 comments - aaw_sg，April 4, 2018 : ""Pure Serenity #advancedacousticwerkes #custominears #w900"". ",downloaded,
313,2018-03-25,BgvRSUrgJSQ,post,https://www.instagram.com/aaw_sg/p/BgvRSUrgJSQ/,9,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BgvRSUrgJSQ_01_a82cc5f968.jpg,"113 likes, 1 comments - aaw_sg，March 25, 2018 : ""Last hour to test out the fabulous POLA electro-static hybrid IEM Can Jam! #advancedacousticwerkes #custominears #audiophile #canja",downloaded,
314,2018-03-24,BgsZfzCAjxb,post,https://www.instagram.com/aaw_sg/p/BgsZfzCAjxb/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BgsZfzCAjxb_01_2132da4113.jpg,"124 likes, 6 comments - aaw_sg，March 23, 2018 : ""All new A1D, A2H, A3H and W900 CIEM/UIEM on show at Can Jam Singapore today!"". ",downloaded,
315,2018-03-21,BglNKfoF73k,post,https://www.instagram.com/aaw_sg/p/BglNKfoF73k/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2018\BglNKfoF73k_01_cdf40f719c.jpg,"113 likes, 7 comments - aaw_sg，March 21, 2018 : ""See you this Saturday, Can Jam Singapore Pacific 44"". ",downloaded,
316,2017-08-11,BXpeNn6gSOm,post,https://www.instagram.com/aaw_sg/p/BXpeNn6gSOm/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BXpeNn6gSOm_01_90715b191a.jpg,"128 likes, 1 comments - aaw_sg，August 11, 2017 : ""Aerolite Blue. #advancedacousticwerkes"". ",downloaded,
317,2017-08-05,BXaPeTdgYxJ,post,https://www.instagram.com/aaw_sg/p/BXaPeTdgYxJ/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BXaPeTdgYxJ_01_7d9f7665a8.jpg,"167 likes, 3 comments - aaw_sg，August 5, 2017 : ""boom."". ",downloaded,
318,2017-06-12,BVPbAJ8Aq0m,post,https://www.instagram.com/aaw_sg/p/BVPbAJ8Aq0m/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BVPbAJ8Aq0m_01_76ea9461cf.jpg,"142 likes, 5 comments - aaw_sg，June 12, 2017 : ""He is too touched to remember his dinner. Looks like we're gonna have a new customer. #w900 #advancedacousticwerkes #dopenomatterwha",downloaded,
319,2017-06-09,BVIGY-fg0L7,post,https://www.instagram.com/aaw_sg/p/BVIGY-fg0L7/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BVIGY-fg0L7_01_4e14ba87c3.jpg,"59 likes, 5 comments - aaw_sg，June 9, 2017 : ""Big Credit to our boys in Shanghai! Good Job! #ces2017 #goAAWgo"". ",downloaded,
320,2017-06-06,BU_2yT9AXAk,post,https://www.instagram.com/aaw_sg/p/BU_2yT9AXAk/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BU_2yT9AXAk_01_98d69af865.jpg,"87 likes, 1 comments - aaw_sg，June 6, 2017 : ""Tonight's Hardwork. Applause for Our Boys. Go AAW Go. #ces2017 #shanghai #advancedacousticwerkes #AAW"". ",downloaded,
321,2017-06-01,BUyBVvIgncf,post,https://www.instagram.com/aaw_sg/p/BUyBVvIgncf/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BUyBVvIgncf_01_77d3a96c6c.jpg,"88 likes, 0 comments - aaw_sg，May 31, 2017 : ""#✌ #workhardplayhard #missionaccomplished #goAAWgo"". ",downloaded,
322,2017-05-29,BUrQ_LCg_YS,post,https://www.instagram.com/aaw_sg/p/BUrQ_LCg_YS/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BUrQ_LCg_YS_01_81abc92c5a.jpg,"143 likes, 3 comments - aaw_sg，May 29, 2017 : ""#jellyo #AAW #workhardplayhard"". ",downloaded,
323,2017-05-16,BUJXXK_gLID,post,https://www.instagram.com/aaw_sg/p/BUJXXK_gLID/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BUJXXK_gLID_01_ac1245d428.jpg,"76 likes, 0 comments - aaw_sg，May 16, 2017 : ""An elaborate unveiling in HongKong. Thanks to our HK partner Ben."". ",downloaded,
324,2017-05-11,BT86ijnAlS6,post,https://www.instagram.com/aaw_sg/p/BT86ijnAlS6/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BT86ijnAlS6_01_4d30855b2f.jpg,"136 likes, 4 comments - aaw_sg，May 11, 2017 : ""Am I... How do I call it... Am I SHARP? 😎 #AGAME #STYLE #W900 #AAW #Advancedacousticwerkes"". ",downloaded,
325,2017-05-07,BTx5ILZgl1l,post,https://www.instagram.com/aaw_sg/p/BTx5ILZgl1l/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BTx5ILZgl1l_01_e82df0f7a3.jpg,"138 likes, 5 comments - aaw_sg，May 6, 2017 : ""Sometimes we need to make our night starry. #keepitreal #betough #elite #advancedacousticwerkes #AAW"". ",downloaded,
326,2017-05-04,BTp8Vs8gZ04,post,https://www.instagram.com/aaw_sg/p/BTp8Vs8gZ04/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BTp8Vs8gZ04_01_25063f2d3b.jpg,"114 likes, 6 comments - aaw_sg，May 3, 2017 : ""WHO GOT THESE? I BET HE/SHE MUST BE A FAN OF <GAME OF THRONES> HAHA! #AAW #HANDSOME #STYLE #ICE&FIRE"". ",downloaded,
327,2017-05-01,BTiTaOuANnu,post,https://www.instagram.com/aaw_sg/p/BTiTaOuANnu/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BTiTaOuANnu_01_e7a27ec0c2.jpg,"117 likes, 1 comments - aaw_sg，April 30, 2017 : ""Cheetah Around the Corner. #W900 #flagship #UIEM #AAW #advancedacousticwerkes"". ",downloaded,
328,2017-04-27,BTZUm66g4ZH,post,https://www.instagram.com/aaw_sg/p/BTZUm66g4ZH/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BTZUm66g4ZH_01_259375be92.jpg,"82 likes, 0 comments - aaw_sg，April 27, 2017 : ""We Good. #howsitgoing #menstyle #AAW #sickgadget #comingsoon #advancedacousticwerkes"". ",downloaded,
329,2017-03-11,BRfoXhEjYn8,post,https://www.instagram.com/aaw_sg/p/BRfoXhEjYn8/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2017\BRfoXhEjYn8_01_caafc57747.jpg,"107 likes, 7 comments - aaw_sg，March 11, 2017 : ""We Looking Good:) #canjamsingapore2017 #AAW #Advancedacousticwerkes #W900 #newflagship"". ",downloaded,
330,2016-12-10,BN0tgNMgdym,post,https://www.instagram.com/aaw_sg/p/BN0tgNMgdym/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BN0tgNMgdym_01_7a198b7812.jpg,"76 likes, 4 comments - aaw_sg，December 9, 2016 : ""Meet Capri.🎉 #AAW #advancedacousticwerkes #BalancedLightningAudioCable #ForCIEM Support us via: https://www.indiegogo.com/project",downloaded,
331,2016-11-17,BM6VXmWA17y,post,https://www.instagram.com/aaw_sg/p/BM6VXmWA17y/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BM6VXmWA17y_01_be9883ae50.jpg,"87 likes, 7 comments - aaw_sg，November 17, 2016 : ""Ever wondered listening Hi-Res music while charging your Iphone7? 😄😄 #AAW #Xproject #advancedacousticwerkes #kickstartercampaig",downloaded,
332,2016-12-10,BM4A-Jrg2Ar,post,https://www.instagram.com/aaw_sg/p/BM4A-Jrg2Ar/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BM4A-Jrg2Ar_01_b212b240fc.jpg,"96 likes, 1 comments - aaw_sg，November 16, 2016 : ""Stablized Wood Artwork. #advancedacousticwerkes"". ",downloaded,
